"ID_PK","ID","Interest"
"10923","9324","Track"
"10924","9324","Art"
"10925","9310","Weight lifting/Working out"
"10926","9324","Photography"
"10927","9310","Competiing"
"10928","9324","Driving"
"10929","9312","Softball"
"10930","9312","Reading"
"10931","9312","Writing"
"10932","9312","Hockey"
"10933","9319","Football"
"10934","9317","Cooking"
"10935","9317","Camping"
"10936","9308","Weight Lifting"
"10937","9308","Running"
"10938","9317","Gaming"
"10939","9327","Call of Duty"
"10940","9327","Snowboarding"
"10941","9306","Art"
"10942","9306","Basketball"
"10943","9325","Working"
"10944","9211","Reading"
"10945","9333","Snowmobiling"
"10946","9333","Four-wheeling"
"10947","9333","Dirt biking"
"10948","9333","Working on motors"
"10949","9333","Spending time with friends and family"
"10950","9336","Tecnoligey"
"10951","9336","Art"
"10952","9341","Reading"
"10953","9340","Cooking,travel,dance."
"10954","9337","Shopping"
"10955","9341","Journalism"
"10956","9342","Cooking"
"10957","9337","Travel"
"10958","9342","Learning about different religions."
"10959","9342","Hiking "
"10960","9342","Writing "
"10961","9342","Taking pictures"
"10962","9338","Wood working , motorcycles riding, repairing, cost"
"10963","9345","Soccer"
"10964","9345","Speech and debate"
"10965","9345","Basketball"
"10966","9345","Volunteering with boy scout troop"
"10967","9345","Youth group"
"10968","9352","Soccer"
"10969","9364","CARS , BMX , JET SKI"
"10971","9357","Racing"
"10972","9357","Repairing broken cars"
"10973","9358","Indoor Rock Climbing"
"10974","9359","Shopping"
"10975","9359","Spending time with people i love"
"10976","9360","Being  mother"
"10977","9360","Playin with my son and pets"
"10978","9360","Drawing"
"10979","9366","Fishing,running"
"10980","9363","Parkour"
"10981","9351","Cooking"
"10982","9350","Physical activities"
"10983","9354","Soccer"
"10984","9354","Reading"
"10985","9354","Shopping "
"10986","9356","Cars"
"10987","9356","NASCAR"
"10988","9356","Classic Cars"
"10989","9361","Dirtbiking"
"10990","9361","Football"
"10991","9361","Agraculture"
"10992","9365","Work "
"10993","9371","Basketball"
"10994","9370","Football, Track and Field"
"10995","9374","Football"
"10996","9372","Computers"
"10997","9373","Caring for animals "
"10998","9373","Lacrosse"
"10999","9373","Reading"
"11000","9375","Sports"
"11001","9375","Working"
"11002","8907","Art"
"11003","9378","Volunteering"
"11004","9378","Tutoring"
"11006","9367","Playing soccer"
"11007","9381","Baseball"
"11008","9381","Business"
"11009","9381","Making money"
"11010","9380","Drawing"
"11011","9380","Writing"
"11012","9380","Making Music"
"11014","9380","Learning foreign languages"
"11015","9369","Working on cars"
"11016","9369","Racing cars"
"11017","9244","Baby sitting"
"11018","9211","Painting"
"11019","9211","Computers"
"11020","9229","Play clarinet"
"11021","9385","Working"
"11022","9385","Volunteering"
"11023","9385","Care Taking for Children"
"11024","9097","Horseback riding"
"11025","9097","Snowboarding"
"11026","9097","Drawing"
"11027","9402","Making money"
"11028","9391","Baseball"
"11029","9391","Football"
"11030","9391","Wrestling"
"11031","9399","Drawing"
"11032","9391","Swimming"
"11033","9399","Painting"
"11034","9399","Reading"
"11035","9399","Playing Guitar"
"11036","9399","Swimming"
"11037","9391","Tennis"
"11038","9391","Hiking"
"11039","9391","Being with friends"
"11040","9405","Shopping"
"11041","9405","Music"
"11042","9405","Business management"
"11043","9401","Working on my 1969 chevy C/10"
"11044","9396","Shooting Guns"
"11045","9396","Baseball"
"11046","9396","Dirtbike Riding"
"11047","9422","Reading"
"11048","9422","Mathematics and science related subjects"
"11049","9411","Automobile repairing"
"11050","9422","Hiking and being active or in shape"
"11051","9421","Baseball"
"11052","9422","Drawing, oil pastel, crafts"
"11053","9422","Maching workings, and physics"
"11054","9417","Basketball"
"11055","9417","Track"
"11056","9425","Hardcore Mountain biking"
"11057","9425","Dirtbikeing"
"11058","9425","Dirt Biking"
"11059","9410","Football"
"11060","9425","Snow boarding"
"11061","9410","Wrestling"
"11062","9415","Snowboarding"
"11063","9410","Track and fielfd"
"11065","9419","Writing"
"11066","9419","Drawing/Painting"
"11067","9419","Reading"
"11068","9413","Scrapbooking"
"11069","9413","Basketball"
"11070","9413","Beading"
"11071","9413","Babysitting"
"11072","9413","Driving"
"11073","9416","Writing and performing music"
"11074","9420","Horseback riding"
"11075","9420","Hunting/fishing"
"11076","9420","4H"
"11077","9420","Basketball"
"11078","9420","Volleyball"
"11079","9427","Baking"
"11080","9433","Airsoft"
"11081","9433","Paintball"
"11082","9433","BMX"
"11083","9433","Military Operations"
"11086","9433","Video Games"
"11087","9433","Anime"
"11088","9429","Playing guitar"
"11089","9430","Christian heth"
"11090","9429","Playing football"
"11092","9430","Track"
"11093","9430","Shooting stuff"
"11094","9431","Playing the alto sax"
"11095","9430","Women"
"11097","9430","Haley lee williamson"
"11098","9430","Hiking"
"11099","9430","Swimming"
"11100","9430","Football"
"11101","9429","Fixing cars/ mechanic work"
"11102","9431","Car repair and restoration"
"11103","9430","Hunting"
"11104","9430","Boating"
"11105","9430","Leading"
"11106","9431","Competeing in sports"
"11107","9430","Growing"
"11108","9430","Long walks on a beach"
"11109","9430","Painting"
"11110","9430","Girls"
"11111","9441","I enjoy horseback riding"
"11112","9436","Auto mobiles"
"11113","9436","Racing"
"11114","9438","Softball"
"11115","9438","Riding dirt bikes"
"11116","9438","Cooking"
"11117","9438","Baking"
"11118","9438","Riding horses"
"11121","9442","Cars"
"11122","9442","Technology"
"11123","9390","Horseback riding"
"11124","9390","Hiking"
"11125","9390","Camping"
"11126","9390","Swimming"
"11127","9397","Movie editing"
"11129","9397","Cinematography"
"11131","9397","Acting"
"11134","9397","Fitness & Conditioning"
"11140","9421","Filming Movies"
"11141","9421","Helping out in school plays"
"11142","9415","Baking"
"11143","9437","Sports"
"11144","9437","Weight Lifting"
"11145","9435","Sports"
"11146","9435","Friends"
"11147","9435","Family"
"11219","9439","Wrestling"
"11223","9446","Being a peacemaker"
"11224","9446","Baking"
"11225","9446","Painting"
"11226","9446","Writting"
"11227","9387","Horseback riding"
"11228","9387","Volleyball"
"11229","9387","Baking"
"11148","9407","Working on my pickup"
"11149","9407","Being around people"
"11150","9407","Having fun"
"11151","9407","Completeing hard tasks"
"11152","9394","Softball"
"11153","9394","Horseback riding"
"11154","9394","Volleyball"
"11155","9394","Hunting"
"11156","9394","Coaching "
"11158","9389","Cooking"
"11159","9389","Sports"
"11160","9389","Photography"
"11161","9394","Hiking"
"11162","9394","Cooking "
"11163","9397","Coaching"
"11164","9394","Shopping "
"11165","9398","History"
"11166","9398","Horseback riding"
"11167","9405","Drawing"
"11168","9395","Fishing"
"11169","9395","Drawing"
"11170","9395","Playing guitar"
"11171","9443","Baseball"
"11172","9443","Dirtbike Riding"
"11173","9443","Shooting Guns"
"11174","9392","Weight Lifting"
"11177","9393","Golf"
"11178","9392","Reading books"
"11179","9393","Hunting"
"11180","9393","Fly Fishing"
"11182","9393","Drumming"
"11183","9393","Art"
"11184","9392","Cutting down trees for fire wood"
"11185","9392","Watching television"
"11186","9403","Drumming"
"11187","9403","Music"
"11188","9423","Basketball"
"11189","9423","Volleyball"
"11190","9423","Acting"
"11191","9440","Playing volleyball"
"11193","9409","Gymnastics"
"11194","9409","Being outdoors"
"11195","9409","Volleyball"
"11196","9440","Working with computers"
"11197","9440","Doing art"
"11198","9445","Hardcore Mountain biking"
"11199","9445","Dirt Biking"
"11200","9445","Snow boarding"
"11201","9424","Camping"
"11202","9424","Hunting"
"11203","9424","Football"
"11204","9424","Swimming"
"11205","9424","Hiking"
"11206","9414","Being active"
"11207","9424","Cooking"
"11208","9414","Being outdoors"
"11209","9418","Fishing"
"11210","9418","Playing Guitar"
"11211","9418","Playing video games"
"11212","9418","Interacting with people"
"11213","9426","Hunting"
"11214","9426","Fishing"
"11215","9432","Riding dirt bikes"
"11216","9434","Snowboarding"
"11217","9434","Playing Baseball"
"11218","9434","Working on my truck"
"11220","9439","Rebuilding classic cars"
"11221","9400","Acting"
"11222","9443","BMX"
"11230","9387","Managing"
"11231","9441","4-H"
"11232","9441","Bon Fires"
"11233","9441","Fishing"
"11234","9441","Camping"
"11235","9441","Hanging out with friends"
"11236","9448","Swimming."
"11237","9448","Reading."
"11238","9448","Wake boarding"
"11239","9448","Water Skiing"
"11240","9448","Camping"
"11241","9448","Gymnastics"
"11242","9448","Soccer"
"11243","9449","Hiking"
"11244","9449","Sailing"
"11245","9449","Basketball"
"11246","9449","Hanging Out With Friends"
"11247","9453","Paintball"
"11248","9453","Soccer"
"11249","9453","Lacrosse "
"11250","9462","Quad Riding"
"11251","9462","Playing Xbox"
"11252","9459","Working out "
"11253","9451","Bass playing"
"11254","9451","Designing and creating electronics"
"11255","9451","Running"
"11256","9451","Theological studies"
"11257","9463","Music"
"11258","9463","Math"
"11259","9463","Science"
"11260","9463","Soccer"
"11261","9463","Swimming"
"11262","9466","Fishing"
"11263","9466","Reading"
"11264","9466","Collecting (swords)"
"11266","9460","Guitar"
"11268","9456","Writing"
"11269","9456","Photography"
"11271","9456","Traveling"
"11272","9480","Basketball"
"11274","9480","Softball"
"11275","9480","Interacting with people"
"11276","9480","Working out"
"11277","9473","Work at the Salivation Army"
"11278","9476","Baseball"
"11279","9476","Dirtbike riding"
"11280","9476","Soccer"
"11281","9473","Yard Work"
"11282","9476","X-box"
"11283","9475","Cheerleading"
"11284","9475","Shopping"
"11285","9478","Basketball"
"11287","9478","Football"
"11288","9478","Rebuilding cars"
"11758","9456","Design"
"11759","9455","Volunteering at local clinic"
"11289","9467","Bowling,Basketball"
"11290","9479","Piano"
"11291","9479","Softball"
"11292","9479","Basketball"
"11293","9479","Cooking"
"11294","9479","Babysitting"
"11295","9474","Art"
"11296","9474","Music"
"11297","9474","Sports"
"11298","9468","Swimming"
"11299","9477","Sports"
"11300","9477","Art"
"11301","9471","Karate"
"11302","9487","ATV riding"
"11303","9487","Painting"
"11304","9487","Music"
"11305","9487","Walking"
"11306","9487","Dancing"
"11307","9490","Basketball"
"11308","9490","Baseball"
"11309","9490","Football"
"11310","9490","Drawing"
"11311","9490","Computers"
"11312","9502","Knitting"
"11313","9502","Cross Country"
"11314","9502","Soccer"
"11315","9498","Soccer"
"11316","9498","Hunting"
"11317","9495","Ice Skating"
"11318","9495","Field Hockey"
"11319","9495","Basketball"
"11320","9495","Cheerleading"
"11321","9495","Lectoring"
"11322","9495","Writing"
"11323","9503","Golf"
"11324","9503","Baseball"
"11326","9503","Motor works"
"11327","9503","Sports medicine"
"11328","9499","Reading"
"11329","9499","Walking"
"11330","9504","Field hockey "
"11331","9499","Drawing"
"11332","9502","Painting/Drawing"
"11333","9502","Piano"
"11334","9502","Violin"
"11335","9502","Guitar"
"11336","9506","Photography"
"11337","9496","Horseback riding"
"11338","9496","Karate"
"11339","9496","Ambulance crew"
"11340","9496","Baby sitting"
"11341","9496","Dance Classes"
"11342","9496","Softball"
"11343","9493","Track and Field"
"11344","9505","Golf"
"11345","9505","Volleyball"
"11346","9505","Guitar"
"11347","9505","Collecting mini football helmets"
"11348","9513","Horseback riding"
"11349","9513","Writing stories"
"11350","9513","Reading"
"11351","9513","Painting"
"11352","9513","Scrapbooking"
"11353","9513","Singing"
"11354","9513","Sewing"
"11355","9512","Fourwheeler riding"
"11356","9512","Being around animals"
"11357","9512","Hunting"
"11358","9524","Basketball"
"11359","9524","Write Music"
"11360","9524","Workout"
"11361","9527","Paintball"
"11362","9526","Horseback riding"
"11363","9526","Dirt bike riding"
"11364","9526","Cheerleading"
"11365","9529","Fishing hunting  baseball and basketball"
"11366","9526","Dancing"
"11367","9521","Comic books"
"11368","9521","Video games"
"11369","9521","Golf"
"11370","9514","Cheerleading"
"11371","9514","Ballet"
"11372","9514","Theatre"
"11373","9523","Cheerleading"
"11374","9525","Swimming"
"11375","9525","Knitting"
"11376","9525","Playing piano"
"11377","9525","Track and field"
"11378","9525","Other stuff i cant think of right now"
"11379","9516","Video Games"
"11381","9516","Biking"
"11382","9528","Video Games"
"11384","9519","Softball"
"11385","9519","Fishing"
"11386","9519","Swimming"
"11387","9519","Walking"
"11388","9519","Bike riding"
"11389","9519","Basket Ball"
"11390","9519","Camping"
"11391","9515","Public speaker"
"11392","9522","Basketball"
"11393","9522","Football"
"11394","9522","Bagpipes"
"11395","9520","Dance"
"11396","9520","Babysitting"
"11397","9488","Sports"
"11398","9488","Volunteering"
"11399","9488"," working with children"
"11400","9531","Animals"
"11401","9531","Working with children"
"11402","9531","Volunteering"
"11403","9279","Drawing"
"11404","9279","Helping Others"
"11406","9279","Hanging out with friends"
"11407","9279","Video Games"
"11408","9532","Voulenteering"
"11409","9532","Baking"
"11410","9532","Talking"
"11411","9532","Organizing"
"11412","9533","Community service"
"11413","9549","Volleyball"
"11414","9555","Weight Lifting"
"11415","9559","Hunting"
"11416","9559","Fishing"
"11417","9559","Reading"
"11418","9559","Quading"
"11419","9539","Lacrosse"
"11420","9559","Camping"
"11421","9539","Soccer"
"11422","9555","Skate Boarding"
"11423","9539","Building small objects from wood."
"11424","9536","Trial riding"
"11425","9548","Hiking and Hunting"
"11426","9536","Biking"
"11427","9545","Video Games"
"11428","9556","Guitar"
"11429","9547","Baseball"
"11430","9545","Fixing Electronics"
"11431","9540","Basketball"
"11432","9536","Skating"
"11433","9547","Designing"
"11434","9540","Softball"
"11436","9540","Horseback riding"
"11437","9548","Cutting Grass"
"11439","9545","Good with Computers"
"11440","9536","Quading"
"11442","9550","Minecraft "
"11444","9550","Baseball"
"11445","9550","Baseball"
"11446","9541","Collecting Fish Species"
"11447","9538","Exercising "
"11448","9538","Hiking"
"11449","9538","Painting"
"11450","9538","Cooking"
"11451","9546","Playing music"
"11452","9546","Horseback riding"
"11453","9546","Drawing/colouring"
"11454","9546","Listening to music"
"11455","9546","Watching movies"
"11456","9546","Walking/running in the woods"
"11457","9546","Hanging out with friends"
"11458","9458","Quading"
"11459","9458","Hunting/ Fishing/ Camping"
"11460","9458","Dirtbiking"
"11461","9560","Caring for animals."
"11462","9560","Reading books."
"11463","9560","Going to church."
"11464","9561","Babysitting"
"11465","9561","Working with special needs children."
"11466","9561","Spending time with family and friends"
"11467","9562","Baking"
"11468","9562","Helping others"
"11469","9562","Being creative"
"11470","9562","Fashion"
"11471","9461","Working with people "
"11472","9461","Soccer"
"11473","9461","Swimming "
"11474","9461","Basketball"
"11475","9461","Bike riding "
"11478","9455","ROLF Ministries "
"11479","9565","Guitar"
"11480","9565","Piano"
"11481","9565","Photography"
"11482","9565","Singing"
"11483","9565","Art"
"11484","9465","Volleyball"
"11485","9465","Hunting"
"11486","9465","ATV's"
"11488","9454","Snowboarding"
"11489","9454","Hunting"
"11490","9284","Playing video games."
"11491","9472","Field Hockey"
"11492","9475","Baby sitting"
"11493","9569","Basketball"
"11494","9569","Rebuilding cars"
"11495","9569","Football"
"11496","9493","Kayaking"
"11497","9493","Walking the falls"
"11498","9493","Hiking and biking"
"11499","9493","Swimming"
"11500","9493","Hanging out with friends "
"11501","9493","Yard work"
"11502","9571","Gaming"
"11503","9571","BMX"
"11504","9571","Friends"
"11505","9572","Camping"
"11506","9572","Hiking"
"11507","9572","Reading"
"11508","9492","HIking"
"11509","9572","Music"
"11510","9492","Reading"
"11511","9572","Applying for scholarships"
"11512","9492","Listening to music"
"11513","9494","Sports"
"11514","9494","Computers"
"11515","9494","Problem Solving"
"11516","9503","Photography"
"11517","9506","Film"
"11518","9506","Nature"
"11519","9506","Painting"
"11520","9506","History"
"11521","9506","Reading"
"11522","9506","Singing"
"11523","9507","Basket ball"
"11524","9501","Art"
"11525","9507","Writing"
"11526","9501","Theatre"
"11527","9501","Music"
"11528","9501","Gaming"
"11529","9507","Lifting"
"11530","9507","Sing "
"11531","9493","Numbers"
"11532","9552","Reading"
"11533","9552","Cheerleading"
"11534","9552","Painting"
"11535","9552","Clarinet"
"11536","9518","Drawing"
"11537","9518","Reading"
"11538","9518","Colorguard/Winterguard"
"11539","9517","Trumpet"
"11540","9517","Soccer"
"11541","9517","Volleyball"
"11543","9566","Hiking and hunting"
"11544","9556","Lacrosse"
"11545","9556","Snowboarding"
"11546","9581","Field hockey"
"11547","9581","Recycling"
"11548","9581","Soccer"
"11549","9580","Karate, Volleyball, Softball"
"11550","9581","Marching Band"
"11557","9470","Softball"
"11558","9470","Soccer"
"11663","9457","Animals"
"11664","9457","Science"
"11551","9540","Swimming"
"11552","9581","Concert Band"
"11553","9581","Swimming"
"11554","9540","Charity Work"
"11555","9581","Charity Work/Volunteer Work"
"11556","9540","Volunteering"
"11559","9470","Volunteering"
"11560","9470","Playing the clarinet "
"11561","9583","Photography"
"11562","9583","Writing"
"11563","9584","Paintballing"
"11564","9483","Playing football"
"11565","9586","Field Hockey"
"11566","9585","Art"
"11567","9585","Gaming"
"11568","9585","Bike Riding"
"11569","9585","Managing money"
"11570","9568","Shopping"
"11571","9469","Paino "
"11573","9469","Soccer"
"11574","9469","Guitar"
"11575","9568","Dancing"
"11576","9587","Biking"
"11577","9587","Building things"
"11578","9544","Riding"
"11579","9497","Hunting"
"11580","9578","Field hockey "
"11581","9578","Basketball"
"11582","9578","Volunteering"
"11583","9578","Babysitting"
"11584","9578","Acedemics"
"11585","9578","Art"
"11586","9500","Painting"
"11587","9500","Volleyball"
"11588","9500","Photography"
"11589","9500","Baking"
"11590","9500","Baking"
"11592","9558","Hunting\fishing "
"11593","9554","Art"
"11594","9593","Horse back riding"
"11595","9593","Cooking"
"11596","9593","Singing"
"11597","9593","Dancing"
"11598","9593","Typing on the computer"
"11599","9578","Church"
"11600","9578","Running"
"11602","9592","Camping"
"11603","9592","Horse-back riding"
"11604","9592","Singing"
"11605","9579","Football"
"11606","9579","Volleyball"
"11607","9579","Dirt bike riding"
"11608","9579","Quading"
"11609","9579","Hiking"
"11610","9579","Hunting"
"11611","9579","Running"
"11612","9601","Fashion Design"
"11613","9601","Marching Band"
"11614","9601","Percussion Ensamble"
"11615","9599","Dancing "
"11616","9601","Working with animals"
"11617","9599","Sports "
"11618","9604","Skateboarding"
"11619","9604","Lacrosse"
"11620","9605","Music"
"11621","9605","Talking"
"11622","9600","Music(marching band, percussion, jazz, and concert"
"11623","9602","Frriends, JROTC,swimming"
"11624","9606","Writing songs"
"11625","9606","Listening to music"
"11626","9609","Learning history"
"11627","9610","Sing"
"11628","9607","I really like to do math"
"11629","9607","I like to play basketball every now and again"
"11630","9607","Love working with babies "
"11631","9618","Softball"
"11632","9618","Vollyball"
"11633","9618","Shopping"
"11634","9611","Shopping"
"11635","9611","Social Events"
"11636","9608","Playing Basketball"
"11637","9608","Racing In Cars"
"11638","9608","Riding Horses"
"11639","9622","I like to solve puzzles "
"11640","9620","I like helping others."
"11641","9623","Doing hair and nails"
"11642","9621","Skating"
"11643","9621","Reading Books"
"11644","9621","Writing"
"11645","9624","Playing sports"
"11646","9621","Teaching Children Six and under"
"11647","9639","Track and field"
"11648","9639","Theatre arts"
"11649","9628","Bike riding"
"11650","9628","Reading"
"11651","9631","Track and Basketball"
"11652","9628","Babysitting"
"11653","9637","Cooking in kitchen"
"11654","9628","Playing with animals"
"11655","9630","Horseback Riding"
"11656","9630","Softball"
"11657","9630","Spending Time With Friends"
"11658","9630","Cheerleading"
"11659","9633","Riding my bike"
"11660","9633","Shooting basketball"
"11661","9629","Shopping , and cooking"
"11665","9644","Music composition"
"11666","9644","Playing football"
"11667","9644","Working out/training"
"11668","9644","Going to concerts"
"11669","9648","Tennis"
"11670","9645","Playing sports"
"11671","9645","Making friends"
"11672","9642","Expanding knowledge of world history"
"11673","9642","Playing soccer"
"11674","9642","Playing video games"
"11675","9642","Playing saxaphone"
"11676","9646","Playing Sports"
"11732","9655","Medical field"
"11677","9650","Drawing"
"11678","9650","Basketball"
"11679","9650","Baseball"
"11680","9647","Basketball"
"11681","9650","Football"
"11682","9647","Feild hockey"
"11683","9647","Softball"
"11684","9647","Horseback riding"
"11685","9650","Music"
"11686","9650","Working with my hands"
"11687","9647","Surfing"
"11688","9647","Swiming"
"11689","9647","Cooking"
"11690","9647","Traveling"
"11691","9651","Basket ball"
"11692","9651","Reading "
"11693","9651","Reading "
"11694","9643","Running"
"11695","9643","Skiing"
"11696","9643","Swimming"
"11697","9649","Scoccer"
"11698","9643","Camping"
"11699","9643","Reading"
"11700","9643","Hiking"
"11701","9649","Football "
"11702","9643","Sailing"
"11703","9643","Traveling"
"11704","9649","Basketball"
"11705","9643","Snorkeling"
"11706","9643","Singing"
"11707","9643","Dancing"
"11708","9643","Scuba diving"
"11709","9610","Basketball"
"11710","9610","Football"
"11711","9610","Softball"
"11712","9610","Dance"
"11713","9612","Soccer player"
"11714","9654","Track"
"11715","9654","Football"
"11716","9654","Basketball"
"11717","9612","Four wheeling"
"11718","9612","Working on my car"
"11719","9614","Sign language"
"11720","9613","Soccer"
"11721","9613","Being outdoors"
"11722","9613","Horseback riding"
"11723","9632","Riding Street/Freestyle/Dirt BMX "
"11724","9627","Singing"
"11725","9628","Photography"
"11726","9628","Traveling"
"11727","9640","Playin Games."
"11728","9626","Fourwheeler riding"
"11729","9626","Volunteering at my church"
"11730","9634","Sports, drawing"
"11731","9636","Horseback riding"
"11733","9638","Playing baseball, and volleyball"
"11734","9603","Music"
"11735","9603","Sports"
"11736","9603","Video games"
"11737","9653","Sports"
"11738","9653","Hang out with friend"
"11739","9653","Going to buffets"
"11740","9652","Jet skiing"
"11741","9652","Surfing"
"11742","9652","Lacrosse"
"11743","9508","Baseball"
"11744","9508","Guitar"
"11745","9508","Animals"
"11746","9508","Music"
"11747","9661","Volunteering "
"11748","9661","Law Enforcement "
"11749","9661","Criminal Justice "
"11750","9661","Public Service "
"11752","9662","Comic books"
"11753","9662","Video games"
"11754","9664","Playing guitar"
"11755","9664","Playing baseball"
"11756","9664","Enjoying music"
"11757","9595","Playing piano"
"11760","9455","Summer Camp Counselor"
"11761","9666","Design websites"
"11762","9657","Basketball"
"11763","9675","Volintering, singing ,danceing, helping others"
"11764","9516","Computer programing"
"11765","9663","Video Games"
"11766","9663","Volleyball"
"11767","9265","Volunteering "
"11768","9265","Basketball"
"11769","9265","Out door activites "
"11770","9640","I love to catch frogs."
"11771","9637","Watching cooking shows on tv"
"11772","9637","Learning new types of food"
"11773","9668","Trumpet"
"11774","9668","Soccer"
"11775","9629","Helping out at church with kids and elderly people"
"11776","9459","Basketball"
"11777","9468","Working with Babies"
"11778","9617","Basketball"
"11779","9615","Participate in sporting activities"
"11780","9585","Building/ Creating things at home"
"11781","9497","Biking"
"11782","9497","Camping"
"11783","9451","Cycling"
"11784","9255","Caring for animals"
"11785","9255","Volunteering"
"11786","9684","Walking"
"11787","9685","Track"
"11788","9685","Softball"
"11789","9688","Dance"
"11790","9688","Volunteering"
"11791","9688","Craft work"
"11792","9686","Basketball"
"11793","9686","Excersing"
"11794","9689","Golf"
"11795","9689","Mudding "
"11796","9689","Fishing"
"11797","9689","Hunting"
"11798","9686","Being outside"
"11799","9690","Fire fighter"
"11800","9686","Working with numbers"
"11801","9686","Being on the computer"
"11802","9687","Swimming"
"11803","9687","Theatre"
"11804","9687","Walking"
"11805","9687","Being social"
"11806","9691","Soccer"
"11807","9691","Helps Children in the summer"
"11808","9693","Basketball"
"11809","9693","People"
"11810","9693","My friends"
"11811","9695","Play guitar"
"11812","9696","Kings Mountain High School Soccer"
"11813","9696","HOSA"
"11814","9699","Playing Sports"
"11815","9697","Weight lifting"
"11816","9697","Typing"
"11817","9697","Exercise"
"11818","9694","Fashion"
"11819","9694","Drawing"
"11820","9694","Sewing"
"11821","9694","Dancing"
"11822","9701","Gaming"
"11823","9701","Hanging with friends"
"11824","9701","Hunting"
"11825","9700","Volleyball"
"11826","9700","Reading"
"11827","9700","Soccer"
"11828","9700","Painting"
"11829","9472","Tutoring"
"11830","9684","Gardening"
"11831","9684","Listening to Music"
"11832","9706","Fishing and Hunting"
"11833","9706","Baseball/basketball"
"11834","9268","Four whleer riding"
"11835","9268","Volunteering "
"11836","9705","Volunteering"
"11837","9711","Volunteering"
"11838","9353","Reading "
"11839","9353","Drawing"
"11840","9590","Volunteering at Heartland Animal Rescue"
"11841","9590","Challenging myself with difficult tasks"
"11842","9715","Volunteering at Heartland Animal Rescue"
"11843","9715","Horseback Riding"
"11844","9715","Challenging myself with difficult tasks"
"11845","9715","Playing sports"
"11846","9718","Fishing"
"11847","9718","Music"
"11848","9719","HELPING ANIMALS"
"11849","9719","TEACHING STUDENTS"
"11850","9719","FCCLA"
"11851","9721","Nitro powered Rc cars "
"11852","9733","Shooting people"
"11853","9729","Fishing/Camping"
"11854","9727","Photography"
"11855","9727","Journalism"
"11856","9730","Wood Working"
"11857","9730","Slapping hoes"
"11858","9731","Horseback riding"
"11859","9738","Sports"
"11860","9738","Fantasy Football"
"11861","9737","Aviation"
"11862","9739","Golf"
"11863","9739","Web site designing"
"11864","9752","Golfing"
"11865","9747","Racing Cars"
"11866","9747","Snowmobile riding in the mountains."
"11867","9761","Gaming, as I tend to go for perfection in anything"
"11868","9761","Running, as this keeps me energized and always in "
"11869","9761","Working, as it's the best thing for me. A way to m"
"11870","9762","Sports Cars"
"11871","9749","Computer Repair"
"11872","9754","Wakeboarding"
"11873","9754","Monroe Golfing"
"11874","9762","Painting"
"11875","9745","Danceing"
"11876","9745","Shooting/collecting guns"
"11877","9757","Snowboarding"
"11878","9757","Riding mopeds, fast ones only please"
"11879","9750","Basketball"
"11880","9750","Car enthusist"
"11881","9751","Playing baseball."
"11882","9750","Music"
"11883","9751","Vacationing in foreign countries"
"11884","9751","Reading"
"11886","9755","Running"
"11887","9755","Playing volleyball"
"11888","9755","Playing softball"
"11889","9755","Horseback riding"
"11890","9777","Gardening"
"11891","9767","Hunting"
"11892","9776","Running"
"11894","9766","Finding interests and hobbies"
"11895","9772","Basketball"
"11896","9772","Web Design"
"11897","9772","Graphics Design"
"11898","9773","Horseback riding"
"11899","9773","Music"
"11900","9773","Helping others"
"11901","9765","Kite Flying"
"11902","9765","Long walks on the Beach.....NOT"
"11903","9765","Whale Hunting"
"11904","9775","Arts and crafts"
"11905","9764","Video Gaming "
"11906","9764","Read Books "
"11907","9763","Running"
"11908","9779","Sports"
"11909","9763","Biking"
"11910","9763","Hunting/Fishing"
"11911","9781","Airsoft"
"11912","9781","Painting Miniatures"
"11913","9781","Lectio Divina"
"11914","9781","Snowmobiling"
"11915","9781","Fishing"
"11916","9785","Reading"
"11917","9785","Music"
"11918","9789","SPORTS VIEWING,COMEDY SHOWS,BASKETBALL, FOOTBALL, "
"11919","9790","Carpenter"
"11920","9790","Snowmobeling"
"11921","9790","Volley Ball"
"11924","9790","Wood Working"
"11925","9791","Motorcycle riding"
"11926","9791","Street Rods and Customizing"
"11927","9791","Do-It-Yourself Projects"
"11928","9791","Drawing/Airbrushing"
"11929","9791","Hunting/Fishing"
"11931","9791","Metal Fabrication"
"11932","9810","MOTORCYLCING"
"11933","9810","FISHING"
"11934","9810","HUNTING"
"11935","9810","COOKING"
"11936","9807","Scrapbooking"
"11937","9807","Hiking"
"11938","9807","Biking"
"11939","9810","CAMPING"
"11940","9807","Running"
"11941","9810","BOATING"
"11942","9807","Fishing"
"11943","9806","Scuba diving"
"11944","9806","Hunting"
"11945","9806","Fishing"
"11946","9807","Canoeing"
"11948","9806","Rock climbing"
"11949","9806","Water skiing"
"11950","9806","Sailing"
"11951","9803","Lacrosse"
"11952","9803","Football"
"11954","9806","Shooting competitions"
"11955","9803","Running"
"11956","9823","East Asian History and Language"
"11957","9803","Keeping Fit"
"11958","9800","Racing Legend Cars"
"11959","9799","Boats"
"11960","9814","Motorcycle riding"
"11961","9814","Reading"
"11962","9799","Vehicle Modification"
"11963","9814","Hunting"
"11964","9814","Fishing"
"11965","9799","Football"
"11966","9799","Hockey"
"11967","9799","Baseball"
"11968","9799","Truck Mudding / 4x4"
"11969","9799","Engines"
